94.56
94.59
94.55
94.55
94.54
94.5
94.51
94.3
94.33
94.33
94.35
94.57
94.38
94.57
94.1
94.15
94.25
94.2014
94.2984
94.25
94.07
93.92
94.13
94.59
94.245
94.03
94.13
93.87
93.8
93.58
93.8352
93.88
93.82
93.93
94.255
94.3
94.36
94.13
94.34
94.365
94.23
93.9598
93.76
93.9
94.05
94.06
94.03
93.94
94.055
93.95
93.925
93.95
93.92
93.98
93.99
93.955
93.89
93.94
94.08
94.01
94.02
94
93.99
94.13
94.27
94.22
94.15
94.32
94.215
93.97
93.96
93.8295
93.865
93.8406
93.72
93.59
93.505
93.525
93.56
93.57
93.585
93.6481
93.635
93.635
93.58
93.585
93.4003
93.4
93.375
93.37
93.37
93.44
93.33
93.265
93.07
93.135
93.239
93.14
93.185
93.36
93.44
93.44
93.33
93.24
93.25
93.25
93.21
93.21
93.25
93.23
93.3
93.21
93.35
93.2
93.327
93.2
93.21
93.19
93.32
93.32
93.32
93.1919
93.2112
93.3235
93.3296
93.33
93.2197
93.02
92.92
93.12
93.06
93
93.05
93.01
92.9
92.95
92.99
93.04
93.1
93.1
93.13
93.22
93.18
93.24
93.25
93.39
93.48
93.76
93.81
93.69
93.77
93.64
93.59
93.5501
93.33
93.3101
93.25
93.23
93.1624
93.3779
93.3
92.94
92.93
92.785
92.63
92.5
92.61
92.61
92.58
92.57
92.52
92.39
92.26
92.17
92.54
92.52
92.48
92.52
92.36
92.375
92.455
92.47
92.57
92.48
92.5
92.75
92.85
92.85
92.69
92.75
92.6
92.6
92.7081
92.72
92.695
92.5207
92.6
92.65
92.7
92.59
92.6
92.68
92.62
92.53
92.535
92.54
92.59
92.42
92.405
92.36
92.25
92.08
92.045
92.06
92.05
92.029
92.209
92.375
92.1142
92.185
92.31
92.35
92.37
92.33
92.33
92.33
92.31
92.33
92.35
92.37
92.47
92.33
92.35
92.4699
92.35
92.27
92.33
92.29
92.29
92.3
92.13
92
92.04
92.1
92.08
92.08
92.06
91.8003
91.93
92.23
92.23
92.6099
92.495
92.91
92.78
92.61
92.51
92.48
92.43
92.92
92.87
92.91
92.64
92.54
92.565
92.33
92.35
92.28
92.28
92.03
91.86
91.77
91.645
91.635
91.845
91.7882
91.715
91.74
91.7661
91.71
91.8
91.8
91.81
91.825
91.79
91.69
91.63
91.635
91.63
91.53
91.43
91.4
91.37
91.27
91.23
91.4
91.3905
91.55
91.81
91.74
91.8665
92.02
92.06
91.97
92.03
92.03
92.085
92.12
92.105
92.08
92.08
91.98
91.885
91.775
91.77
91.5203
91.355
91.37
91.47
